FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
-0.900165647346653,0.0,-0.5688666817876151,0.0,2.206945436566169,0.0,-1.0088919762617756,0.0,-2.442749624683776,0.0,-1.0784223899166134,0.0,-1.0088919762617756,0.0,-2.442749624683776,0.0,-1.0784223899166134,0.0,-0.900165647346653,0.0,-0.5688666817876151,0.0,2.206945436566169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8718219757512697,0.0,-0.6351355694532579,0.0,2.1756669872719367,0.0,-1.0088809991135763,0.0,-2.4426842952985357,0.0,-1.0784755813833096,0.0,-1.0088809991135763,0.0,-2.4426842952985357,0.0,-1.0784755813833096,0.0,-0.8718219757512697,0.0,-0.6351355694532579,0.0,2.1756669872719367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8154441038476872,0.0,-0.870653841290217,0.0,1.774702581657574,0.0,-1.0088755363768298,0.0,-2.442651781517403,0.0,-1.0785020618884218,0.0,-1.0088755363768298,0.0,-2.442651781517403,0.0,-1.0785020618884218,0.0,-0.8154441038476872,0.0,-0.870653841290217,0.0,1.774702581657574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8232963462179175,0.0,-0.9819792073777984,0.0,0.6691592319242243,0.0,-1.0088728174570516,0.0,-2.4426355980119734,0.0,-1.0785152442665158,0.0,-1.0088728174570516,0.0,-2.4426355980119734,0.0,-1.0785152442665158,0.0,-0.8232963462179175,0.0,-0.9819792073777984,0.0,0.6691592319242243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8182029188364508,0.0,-0.9468742230655849,0.0,0.24278419368439685,0.0,-1.008871464091687,0.0,-2.442627542359556,0.0,-1.0785218065188635,0.0,-1.008871464091687,0.0,-2.442627542359556,0.0,-1.0785218065188635,0.0,-0.8182029188364508,0.0,-0.9468742230655849,0.0,0.24278419368439685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8062273098620967,0.0,-0.887194967481646,0.0,-0.08508905940698064,0.0,-1.008870790417479,0.0,-2.4426235323972563,0.0,-1.078525073209045,0.0,-1.008870790417479,0.0,-2.4426235323972563,0.0,-1.078525073209045,0.0,-0.8062273098620967,0.0,-0.887194967481646,0.0,-0.08508905940698064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7912147406935368,0.0,-0.8257846236494517,0.0,-0.34502978190070976,0.0,-1.0088704550716985,0.0,-2.4426215362822523,0.0,-1.0785266993601814,0.0,-1.0088704550716985,0.0,-2.4426215362822523,0.0,-1.0785266993601814,0.0,-0.7912147406935368,0.0,-0.8257846236494517,0.0,-0.34502978190070976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7757338843901742,0.0,-0.798232695970408,0.0,-0.4428804979818622,0.0,-1.0088702881396259,0.0,-2.442620542631729,0.0,-1.0785275088527042,0.0,-1.0088702881396259,0.0,-2.442620542631729,0.0,-1.0785275088527042,0.0,-0.7757338843901742,0.0,-0.798232695970408,0.0,-0.4428804979818622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7809010683559112,0.0,-0.8469914835951258,0.0,-0.5023119370786149,0.0,-1.013393757953109,0.0,-2.463970366191169,0.0,-0.8275293879873029,0.0,-1.013393757953109,0.0,-2.463970366191169,0.0,-0.8275293879873029,0.0,-0.7809010683559112,0.0,-0.8469914835951258,0.0,-0.5023119370786149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7914177530667272,0.0,-0.9055077883778182,0.0,-0.4979256331962599,0.0,-1.0121956403808339,0.0,-2.4587564337890813,0.0,-0.5764372913299294,0.0,-1.0121956403808339,0.0,-2.4587564337890813,0.0,-0.5764372913299294,0.0,-0.7914177530667272,0.0,-0.9055077883778182,0.0,-0.4979256331962599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
